5.786519999999999442e-01,2.146398703794523044e+03
5.846379999999999910e-01,2.210760314450299575e+03
5.906239999999999268e-01,2.363045083058264481e+03
5.966100000000000847e-01,2.606262684932422871e+03
6.025960000000000205e-01,2.743987680129301225e+03
6.085819999999999563e-01,2.730977912226248009e+03
6.145680000000000032e-01,2.799229394923404925e+03
6.205540000000000500e-01,2.848677878569256791e+03
6.265399999999999858e-01,2.645600079195667604e+03
6.325259999999999216e-01,2.373855582611399768e+03
6.385119999999999685e-01,2.288698358569237371e+03
6.444979999999999043e-01,2.535425308471631524e+03
6.504840000000000622e-01,3.423784396184590150e+03
6.564699999999999980e-01,4.888574426200872040e+03
6.624559999999999338e-01,5.630738310325066777e+03
6.684419999999999806e-01,4.717976544394346092e+03
6.744280000000000275e-01,3.241121064198628574e+03
6.804140000000000743e-01,2.415319387172891311e+03
6.864000000000000101e-01,2.206498777834826797e+03
1.021615000000000162e+00,7.267024191674486246e+02
1.027605000000000102e+00,7.800957710348640148e+02
1.033590000000000009e+00,9.615150119199598748e+02
1.039574999999999916e+00,1.315489689490641467e+03
1.045560000000000045e+00,1.718881388914667923e+03
1.051545000000000174e+00,1.889314153937648825e+03
1.057534999999999892e+00,1.670373169285565837e+03
1.063520000000000021e+00,1.228130753196864134e+03
1.069504999999999928e+00,8.432098135086491766e+02
1.075495000000000090e+00,6.333610203983621432e+02
1.081479999999999997e+00,5.521151319874581986e+02
1.087464999999999904e+00,5.245935600090546131e+02
1.093450000000000033e+00,5.129702947220442866e+02
1.099435000000000162e+00,5.098214672900101618e+02
1.105425000000000102e+00,5.249791064229468702e+02
1.111410000000000009e+00,5.780493230061504164e+02
1.117394999999999916e+00,6.767299963613538694e+02
1.123379999999999823e+00,7.835144946247747839e+02
1.129364999999999952e+00,8.248164098581330563e+02
1.135354999999999892e+00,7.643098281369458391e+02
1.141340000000000021e+00,6.499475639749229003e+02
1.147324999999999928e+00,5.629396582925600114e+02
1.153310000000000057e+00,5.409144145794551832e+02
1.159295000000000186e+00,5.606176091720146815e+02
1.165285000000000126e+00,5.754809806460580148e+02
1.171270000000000033e+00,5.634737868092822737e+02
1.177255000000000162e+00,5.437585515038454105e+02
1.183240000000000069e+00,5.452191820719012867e+02
1.189224999999999977e+00,5.649601903787117863e+02
1.195214999999999916e+00,5.703810008739912973e+02
1.201200000000000045e+00,5.404623799417439614e+02
1.207184999999999953e+00,4.887268435369939539e+02
1.213170000000000082e+00,4.428992123738458417e+02
1.219154999999999989e+00,4.172449887042035925e+02
1.225145000000000151e+00,4.088354667908763531e+02
1.237115000000000187e+00,3.945396311446847903e+02
1.243100000000000094e+00,3.985473291060984025e+02
1.249085000000000001e+00,4.270611385572534004e+02
1.255075000000000163e+00,4.994473000062952224e+02
1.261060000000000070e+00,6.158544876752405344e+02
1.267044999999999977e+00,7.311611639899010697e+02
1.273030000000000106e+00,7.722852879104108297e+02
1.279015000000000013e+00,7.046158326138668144e+02
1.285004999999999953e+00,5.686513745569161529e+02
1.290990000000000082e+00,4.375081013186149903e+02
1.296974999999999989e+00,3.529868722183672389e+02
1.302959999999999896e+00,3.128666092597860597e+02
1.308945000000000025e+00,2.973458376886407564e+02
1.314935000000000187e+00,2.913118883568109823e+02
1.320920000000000094e+00,2.885398909179411930e+02
1.326905000000000001e+00,2.886643429347899428e+02
1.332889999999999908e+00,2.959888244626687879e+02
1.338874999999999815e+00,3.199495674436966510e+02
1.344864999999999977e+00,3.711126273321297617e+02
1.350850000000000106e+00,4.475281691512162752e+02
1.356835000000000013e+00,5.222747731203413650e+02
1.362819999999999920e+00,5.541843114432761013e+02
1.368804999999999827e+00,5.227033547074739772e+02
1.374794999999999989e+00,4.483170323065358502e+02
1.380779999999999896e+00,3.723436094451722056e+02
1.386765000000000025e+00,3.216642094713277515e+02
1.392749999999999932e+00,2.981313919858548616e+02
1.398734999999999840e+00,2.912273740485759959e+02
2.063184999999999825e+00,5.638362201307829480e+01
2.069174999999999986e+00,5.621819473459958516e+01
2.075159999999999894e+00,5.733231796912255618e+01
2.081144999999999801e+00,6.070641567364600633e+01
2.087129999999999708e+00,6.718541124387130026e+01
2.093115000000000059e+00,7.664309666996049941e+01
2.099105000000000221e+00,8.722740100043117195e+01
2.105090000000000128e+00,9.549781277437320171e+01
2.111075000000000035e+00,9.801060703122601581e+01
2.117059999999999942e+00,9.335728451008125717e+01
2.123045000000000293e+00,8.326654286174054675e+01
2.129035000000000011e+00,7.203802984703185075e+01
2.135019999999999918e+00,6.543534095480057999e+01
2.141004999999999825e+00,7.054961176426532177e+01
2.146990000000000176e+00,9.693362531667285964e+01
2.152975000000000083e+00,1.563408689543875596e+02
2.158964999999999801e+00,2.577675908088574488e+02
2.164950000000000152e+00,3.969354989020831113e+02
2.170935000000000059e+00,5.480923518037260465e+02
2.176919999999999966e+00,6.669724729264846701e+02
2.182904999999999873e+00,7.102001918194417840e+02
2.188895000000000035e+00,6.599131621523513331e+02
2.194879999999999942e+00,5.350858679746219195e+02
2.200865000000000293e+00,3.794142955867814635e+02
2.206850000000000200e+00,2.366533034833046827e+02
2.212834999999999663e+00,1.316969361434535415e+02
2.218824999999999825e+00,6.754599210602439996e+01
2.224810000000000176e+00,3.426809530269035520e+01
2.230795000000000083e+00,1.914996848457951373e+01
