5.050000000000000235e-04,6.046427746031746153e+01,5.204590754056113155e+00
3.993014999999999932e-03,5.391087507936508700e+02,2.372325131546072896e+01
9.979065000000000504e-03,5.872347587301584326e+02,2.907517038741217164e+01
1.596509999999999943e-02,6.240180920634917356e+02,6.087405707819803524e+01
2.195110000000000117e-02,5.739376746031746279e+02,2.314324492810863632e+01
2.793709999999999943e-02,5.806022031746028915e+02,2.295013145573784286e+01
3.392314999999999914e-02,6.317854015873017488e+02,2.683382565468806646e+01
3.990920000000000578e-02,5.669735730158730576e+02,2.484804659702916041e+01
4.589519999999999711e-02,5.939039428571428516e+02,2.864781740163296320e+01
5.188124999999999681e-02,5.738464619047618953e+02,2.742948132933507921e+01
5.786730000000000346e-02,5.762588539682541295e+02,2.614430433465727432e+01
6.385330000000000172e-02,5.881361746031744815e+02,1.953126161128380645e+01
6.983929999999999305e-02,6.103653412698412239e+02,2.964104066701754547e+01
7.582534999999999969e-02,6.598773079365080321e+02,3.706048973611432018e+01
8.181139999999999246e-02,5.990536682539682261e+02,3.010629558758864732e+01
8.779739999999999767e-02,5.605114682539682462e+02,1.957579665216873721e+01
9.378340000000000287e-02,5.857287746031745428e+02,2.599798621524248432e+01
9.976920000000000233e-02,6.541170666666666875e+02,6.702842468793474495e+01
1.057555000000000023e-01,6.644679523809523971e+02,5.639885752658117468e+01
1.117419999999999941e-01,6.120455238095237291e+02,3.591583635996232715e+01
1.177279999999999993e-01,6.028898603174604887e+02,2.796846937642941455e+01
1.237140000000000045e-01,5.581456666666666706e+02,1.946254230085563819e+01
1.296999999999999820e-01,5.649798238095238503e+02,1.921153229656868078e+01
1.356860000000000011e-01,6.385317142857143153e+02,2.867167716462346405e+01
1.416719999999999924e-01,6.460453238095236657e+02,3.919653076639921352e+01
1.476579999999999837e-01,6.650806428571430615e+02,5.040370152916518265e+01
1.536440000000000028e-01,6.001153333333332967e+02,2.439122595383769365e+01
1.596299999999999941e-01,6.654122539682540491e+02,4.714348762583049535e+01
1.656160000000000132e-01,6.267289761904761463e+02,3.068022545376520327e+01
1.716020000000000045e-01,5.962756492063492715e+02,4.480048006172171426e+01
1.775880000000000236e-01,6.092236190476189677e+02,2.482367086517880139e+01
1.835739999999999872e-01,6.380090158730159828e+02,2.420548803571648122e+01
1.895599999999999785e-01,6.186128412698413968e+02,1.971055382076673723e+01
1.955459999999999976e-01,6.003697412698410290e+02,2.158177918399412931e+01
2.015319999999999889e-01,6.510672111111111917e+02,2.606498661615242796e+01
2.075179999999999803e-01,6.537686349206347813e+02,2.356228591378426174e+01
2.135039999999999993e-01,6.566167603174606029e+02,2.636885988573396844e+01
2.194900000000000184e-01,6.112219349206351353e+02,2.283595146067061421e+01
2.254760000000000097e-01,6.192816984126982334e+02,2.889620408812390906e+01
2.314620000000000011e-01,6.604698460317461013e+02,4.272388396139418631e+01
2.374479999999999924e-01,6.631418095238096839e+02,2.519376921030909600e+01
2.434340000000000115e-01,6.463249158730156978e+02,2.468641310774823694e+01
2.494199999999999751e-01,6.370266507936507878e+02,1.978922836817176645e+01
2.554060000000000219e-01,6.624991555555554896e+02,2.646830233159846202e+01
2.613920000000000132e-01,6.218289206349204505e+02,1.859981966289615940e+01
2.673780000000000046e-01,6.437385238095234854e+02,2.399064753971788733e+01
2.733639999999999959e-01,6.474400015873018219e+02,2.958537925880915509e+01
2.793499999999999872e-01,6.517953333333333603e+02,2.140613189178871778e+01
2.853360000000000340e-01,6.965378238095235020e+02,6.339787411996748290e+01
2.913220000000000254e-01,7.396935079365076717e+02,8.564814273204997619e+01
2.973080000000000167e-01,6.284125460317459329e+02,1.793142321726443456e+01
3.032939999999999525e-01,6.826102063492064644e+02,3.588986559026038492e+01
3.092799999999999994e-01,6.693327301587298734e+02,3.132479907112317008e+01
3.152660000000000462e-01,7.512977619047618418e+02,3.850043549567377710e+01
3.212524999999999964e-01,7.025727238095237226e+02,2.464247324122071703e+01
3.272390000000000021e-01,6.934841904761901787e+02,3.913214249215318574e+01
3.332249999999999934e-01,6.575488412698414322e+02,2.026103161381623607e+01
3.392110000000000403e-01,6.361733968253967078e+02,3.260055664553732413e+01
3.451969999999999761e-01,6.839673333333333858e+02,3.211454157829922451e+01
3.511829999999999674e-01,6.562884761904763309e+02,3.184346460846004945e+01
3.571690000000000142e-01,6.723435555555557812e+02,2.545932572343206246e+01
3.631550000000000056e-01,6.889448412698412767e+02,2.368569988388896874e+01
3.691409999999999969e-01,7.536042063492062653e+02,5.448228702431297421e+01
3.751269999999999882e-01,7.218388730158732187e+02,2.978486053350862406e+01
3.811129999999999796e-01,6.850112174603174253e+02,3.059337583512039771e+01
3.870990000000000264e-01,7.572747857142860539e+02,3.312075318934724777e+01
3.930850000000000177e-01,6.755076365079368088e+02,2.189526518110424647e+01
3.990710000000000091e-01,7.460507619047617709e+02,2.761809517611463960e+01
4.050570000000000004e-01,7.035581857142858553e+02,2.348127988681700273e+01
4.110430000000001027e-01,6.794466349206350060e+02,2.120873158093933952e+01
4.170289999999999830e-01,8.123345714285708254e+02,4.315959503449735735e+01
4.230149999999999744e-01,7.217176777777779080e+02,2.776719319157750476e+01
4.290010000000000212e-01,7.537782539682542620e+02,2.521345747717437291e+01
4.349870000000000125e-01,7.504812698412696363e+02,2.637351674765147536e+01
4.409729999999999484e-01,7.795639523809522871e+02,3.485168435169010337e+01
4.469589999999999952e-01,8.191611428571425222e+02,4.363650717016813019e+01
4.529449999999999865e-01,7.838348095238097812e+02,3.241982718910039551e+01
4.589310000000000334e-01,8.117664444444445735e+02,3.043361268464160929e+01
4.649170000000000247e-01,8.988717301587299744e+02,8.363527034439889007e+01
4.709030000000000160e-01,8.237176666666666733e+02,3.368190147309348959e+01
4.768890000000000073e-01,7.884038253968252548e+02,3.919984672875806098e+01
4.828749999999999987e-01,9.509061746031746907e+02,1.339820083557728196e+02
4.888609999999999900e-01,8.602754063492059231e+02,5.103759509681213302e+01
4.948469999999999813e-01,7.973566666666666833e+02,4.100728055817528173e+01
5.008329999999999727e-01,8.304713492063494868e+02,3.979621128701689514e+01
5.068189999999999085e-01,8.804885714285716176e+02,3.892294237170523985e+01
5.128050000000000663e-01,1.092040730158729502e+03,3.008494099600159188e+01
5.187910000000000021e-01,8.360058095238093756e+02,3.679794086585660295e+01
5.247770000000000490e-01,8.177869523809525845e+02,3.149888773817738041e+01
5.307629999999999848e-01,9.278078888888886695e+02,4.801254353603350467e+01
5.367494999999999905e-01,1.203024746031746417e+03,3.267228517050543815e+02
5.427359999999999962e-01,8.868382857142856892e+02,3.283809317664438510e+01
5.487219999999999320e-01,9.625957460317461027e+02,6.458217734016324130e+01
5.547079999999999789e-01,9.096339047619051144e+02,3.005069672594304109e+01
5.606939999999999147e-01,1.004422047619047703e+03,5.416447209482569036e+01
5.666800000000000725e-01,9.773230317460318020e+02,3.778979299852120732e+01
5.726660000000000084e-01,9.908562698412699774e+02,5.708387235333247389e+01
5.786519999999999442e-01,9.238819206349207889e+02,3.296066145377896817e+01
5.846379999999999910e-01,9.774880317460319930e+02,4.592975140822047564e+01
5.906239999999999268e-01,1.049517888888888592e+03,4.949208751697726427e+01
5.966100000000000847e-01,9.576908253968255167e+02,2.981305719323941261e+01
6.025960000000000205e-01,1.608758587301586886e+03,4.138670797797245626e+01
6.085819999999999563e-01,8.988755873015876432e+02,2.960247441023883752e+01
6.145680000000000032e-01,1.035251523809523860e+03,3.186138378082684852e+01
6.205540000000000500e-01,1.956023952380952778e+03,3.401428467381350629e+01
6.265399999999999858e-01,9.115868730158732660e+02,3.217447525535707342e+01
6.325259999999999216e-01,9.235123015873016357e+02,3.511140790292252234e+01
6.385119999999999685e-01,1.030524301587301579e+03,3.990758185214972542e+01
6.444979999999999043e-01,1.063275555555555684e+03,5.009196027226346359e+01
6.504840000000000622e-01,1.034619301587301607e+03,4.198347645529718619e+01
6.564699999999999980e-01,1.018744809523809636e+03,3.783078399525865620e+01
6.624559999999999338e-01,6.747704920634921109e+03,6.393529052740370844e+01
6.684419999999999806e-01,6.968322111111111781e+02,3.046645482217752843e+01
6.744280000000000275e-01,7.359420634920630846e+02,5.735415234520979055e+01
6.804140000000000743e-01,7.148807714285712791e+02,2.733355690878259026e+01
6.864000000000000101e-01,7.374370460317460356e+02,3.411188924576254067e+01
6.923859999999999459e-01,7.638973507936508440e+02,2.839008657525754487e+01
6.983719999999999928e-01,1.112188269841270085e+03,5.600886708983800588e+01
7.043580000000000396e-01,7.583871428571429760e+02,2.966940309089979522e+01
7.103439999999999754e-01,7.274118206349206730e+02,2.652830931057492236e+01
7.163300000000000223e-01,7.260480793650793885e+02,2.380222270640320303e+01
7.223159999999999581e-01,1.569773285714285521e+03,4.139436259492568126e+01
7.283020000000000049e-01,6.849443333333334749e+02,2.144293910689698635e+01
