,CT,r,d,h,Multiplet_no,Peak_no,Measurement_time,mean_A_meas,sigma_A_meas,mean_d_A_meas,sigma_d_A_meas,d_A_rel_meas,d_d_A_rel_meas,TOTAL_count_rate_above_1keV,d_TOTAL_count_rate_above_1keV
71,0.3,10.0,20.0,1.0,3,1,600.0,78426031.8510372,4444489.235912043,12563.975894492565,967.0231834741081,0.00016048546895906373,1.2727270428219294e-05,24706114.389676344,81488.68043583086
80,0.3,10.0,40.0,0.5,0,0,600.0,43078.91244634065,195284.54748015924,16375.711830146965,1535.6798880942874,2.8516354576456774e+17,6.721185003912857e+18,1667586.9394113813,9087.976599616613
81,0.3,10.0,40.0,0.5,0,1,600.0,2120589.540897951,490507.9461467451,12565.229225088045,671.7567651646431,18502.511446698936,584793.7744919469,1667586.9394113813,9087.976599616613
82,0.3,10.0,40.0,0.5,0,2,600.0,7063377.908421747,499466.35772049794,10032.047715990104,245.12655875694747,0.0014274855934124707,0.00010910832295221852,1667586.9394113813,9087.976599616613
90,0.3,10.0,40.0,0.5,1,0,600.0,5061512.018759749,367950.0029481053,4768.438192093219,80.7259518613185,0.0009469172784099758,6.857303183244255e-05,1667586.9394113813,9087.976599616613
91,0.3,10.0,40.0,0.5,1,1,600.0,1472784.2606367366,346715.60464260256,5343.772270137172,93.33213279833946,0.003857446665369408,0.0010459195674059568,1667586.9394113813,9087.976599616613
92,0.3,10.0,40.0,0.5,1,2,600.0,583707.5113192222,254760.88479420464,7184.275927610297,243.47513267806357,392329.3651019152,12378683.196467381,1667586.9394113813,9087.976599616613
93,0.3,10.0,40.0,0.5,1,3,600.0,445650.99956313585,236300.37053550512,7116.628158943398,325.3665480208228,1.630946380465983e+17,4.993313598162107e+18,1667586.9394113813,9087.976599616613
100,0.3,10.0,40.0,0.5,2,0,600.0,1150957.9501121996,236256.20270284722,3752.977370705667,88.62358006992608,0.003415321217534447,0.0008300816858588767,1667586.9394113813,9087.976599616613
101,0.3,10.0,40.0,0.5,2,1,600.0,1568889.030152427,206721.76847476387,3707.8157504626315,81.90578285926273,0.0024024554935905243,0.00030629896065642045,1667586.9394113813,9087.976599616613
110,0.3,10.0,40.0,0.5,3,0,600.0,408240.9266797244,73255.9537791709,2042.1475310901178,78.58077904730823,0.005159785046215329,0.0009368736302287485,1667586.9394113813,9087.976599616613
111,0.3,10.0,40.0,0.5,3,1,600.0,5207229.673330679,283896.8414767891,3420.5634220966426,121.73787347435075,0.000658101592763659,2.9579503709188962e-05,1667586.9394113813,9087.976599616613
120,0.3,10.0,40.0,1.0,0,0,600.0,3968363.0151311867,2225890.509935863,33271.276193842896,2152.8764539385243,5105418952.510918,159701302577.67007,6698974.561109791,26566.652116684418
121,0.3,10.0,40.0,1.0,0,1,600.0,12566768.601802014,2292997.2691821996,28555.141245896677,1068.6765966901694,0.0023551704289721045,0.0004848860991335623,6698974.561109791,26566.652116684418
122,0.3,10.0,40.0,1.0,0,2,600.0,31687188.78809268,2043351.62319802,20212.95339720729,545.970367501628,0.0006403436653136832,4.1871271159610634e-05,6698974.561109791,26566.652116684418
130,0.3,10.0,40.0,1.0,1,0,600.0,20899853.467446342,1271681.2747756762,9484.018236821092,128.040853132635,0.00045524655510397296,2.4584539763211097e-05,6698974.561109791,26566.652116684418
131,0.3,10.0,40.0,1.0,1,1,600.0,6033978.221852652,1181398.6567587368,10574.379172909556,225.24340549099637,0.0018230674774563445,0.0003785614074046897,6698974.561109791,26566.652116684418
132,0.3,10.0,40.0,1.0,1,2,600.0,1625437.5131491383,773959.0921325157,14262.743751505048,407.63891306631007,1.167601078857717e+17,3.6904321718162427e+18,6698974.561109791,26566.652116684418
133,0.3,10.0,40.0,1.0,1,3,600.0,2510897.8166084527,1109550.5965164483,14308.354091555466,725.4154817886254,3.499315059626133e+18,1.1060271552077005e+20,6698974.561109791,26566.652116684418
140,0.3,10.0,40.0,1.0,2,0,600.0,3432374.2479365934,869365.9590614287,7387.229652110086,120.03011365455625,0.0023197412047582847,0.0007315745788967706,6698974.561109791,26566.652116684418
141,0.3,10.0,40.0,1.0,2,1,600.0,4805440.786781521,796160.5843721604,7335.405073693571,180.8914064590962,0.001569781961996578,0.0002722849423673625,6698974.561109791,26566.652116684418
150,0.3,10.0,40.0,1.0,3,0,600.0,1765461.4018503136,374830.98728145665,4093.934625954547,215.1479438181618,0.0024285992210720934,0.0005762632992194014,6698974.561109791,26566.652116684418
151,0.3,10.0,40.0,1.0,3,1,600.0,19929777.084077377,1162414.9674378359,6709.58108143606,286.91070091202624,0.00033737596989084066,1.7480050050550705e-05,6698974.561109791,26566.652116684418
160,0.3,10.0,60.0,0.5,0,0,600.0,447195.07199012185,258927.64778846467,11271.062015733229,727.001375225278,47021548630.9892,1401887329164.6538,760094.4895449543,3185.9984723699895
161,0.3,10.0,60.0,0.5,0,1,600.0,1102957.7804268927,278145.1229685314,9514.242981156904,256.29936078259755,0.009281566094942538,0.002924030920312164,760094.4895449543,3185.9984723699895
162,0.3,10.0,60.0,0.5,0,2,600.0,3923965.072351969,245942.80967565448,6855.40449443339,126.06377768367594,0.001753873197769436,0.0001133641748675825,760094.4895449543,3185.9984723699895
170,0.3,10.0,60.0,0.5,1,0,600.0,2347318.1900263582,140221.79875912552,3245.27381668487,38.2132540498833,0.0013870769783127762,7.753615758710325e-05,760094.4895449543,3185.9984723699895
171,0.3,10.0,60.0,0.5,1,1,600.0,660643.2624364975,103644.15821892634,3515.365501643447,60.68955945672531,0.005463026127478999,0.0009570621134264807,760094.4895449543,3185.9984723699895
172,0.3,10.0,60.0,0.5,1,2,600.0,294676.12359415507,107626.72862041414,4772.626330071232,112.35546924881584,41616238.33691236,1234469264.1643655,760094.4895449543,3185.9984723699895
173,0.3,10.0,60.0,0.5,1,3,600.0,395228.63984785025,131165.15946724097,4838.729667802202,107.34656042150984,0.01684242589987207,0.04030054999432365,760094.4895449543,3185.9984723699895
180,0.3,10.0,60.0,0.5,2,0,600.0,570894.158400632,104094.17205257826,2548.4166708342404,36.4544555296662,0.004624398125111023,0.0009382408727064743,760094.4895449543,3185.9984723699895
181,0.3,10.0,60.0,0.5,2,1,600.0,570539.5881356997,86864.79946431977,2483.301561467712,36.7750772838738,0.0044515141277384936,0.0006722389443817476,760094.4895449543,3185.9984723699895
190,0.3,10.0,60.0,0.5,3,0,600.0,172139.27302421624,40758.52637048587,1430.3107139520519,56.764756498970534,0.008859475658495687,0.003070961216106081,760094.4895449543,3185.9984723699895
191,0.3,10.0,60.0,0.5,3,1,600.0,2533265.032815302,141880.3826503256,2399.004186949977,64.72253196137977,0.0009489491583993079,3.906105163863214e-05,760094.4895449543,3185.9984723699895
200,0.3,10.0,60.0,1.0,0,0,600.0,1645216.267654566,927945.3635096239,22811.33713034202,1184.5927795712876,108129972.05831382,2019058078.4812727,3096475.7253453247,17350.219780262923
201,0.3,10.0,60.0,1.0,0,1,600.0,4810313.589216329,927774.155513482,19232.91443735245,557.2451997769724,0.0041631503243936534,0.0009077857847755853,3096475.7253453247,17350.219780262923
202,0.3,10.0,60.0,1.0,0,2,600.0,14111872.735831453,978102.5256755134,13748.377551081769,211.67437099840853,0.00097887185536144,6.890958209373243e-05,3096475.7253453247,17350.219780262923
210,0.3,10.0,60.0,1.0,1,0,600.0,10166418.497431813,679726.9202042621,6436.309383549662,91.29434624397241,0.0006355660496339406,3.778156862027718e-05,3096475.7253453247,17350.219780262923
211,0.3,10.0,60.0,1.0,1,1,600.0,3367344.629206185,617419.6264123818,7316.0651799425095,128.0444187405383,0.002247563121251976,0.00042854451214957036,3096475.7253453247,17350.219780262923
212,0.3,10.0,60.0,1.0,1,2,600.0,1332853.0458788732,450529.3411192642,9784.472332481473,210.73318827043548,0.008713111810019155,0.008423463843242447,3096475.7253453247,17350.219780262923
213,0.3,10.0,60.0,1.0,1,3,600.0,872684.8786206245,384710.51373980753,9595.09805433248,218.70475546358384,3234709.5798591315,81495887.20086235,3096475.7253453247,17350.219780262923
220,0.3,10.0,60.0,1.0,2,0,600.0,2094465.1420159356,497976.71300049423,5111.900237397138,88.5545337123407,0.0026036725453598935,0.0007931379146687368,3096475.7253453247,17350.219780262923
221,0.3,10.0,60.0,1.0,2,1,600.0,2090567.4494817755,344858.76782632264,4972.425269347477,79.44775437557902,0.002444091675837027,0.00041211126753171336,3096475.7253453247,17350.219780262923
230,0.3,10.0,60.0,1.0,3,0,600.0,1212508.742265541,248897.44788563123,2940.0744468857743,114.07594789498846,0.002523921023341849,0.0005089440116088421,3096475.7253453247,17350.219780262923
231,0.3,10.0,60.0,1.0,3,1,600.0,9135132.339617625,550763.2740338973,4586.727584250333,127.68905614370003,0.0005032853525686699,2.178854523316019e-05,3096475.7253453247,17350.219780262923
