5.786519999999999442e-01,1.031197400701041715e+02
5.846379999999999910e-01,1.055893151149139726e+02
5.906239999999999268e-01,1.100802227943650422e+02
5.966100000000000847e-01,1.170101945714783085e+02
6.025960000000000205e-01,1.221221868680924985e+02
6.085819999999999563e-01,1.219507665487624308e+02
6.145680000000000032e-01,1.204913496397456925e+02
6.205540000000000500e-01,1.207795481051565645e+02
6.265399999999999858e-01,1.212489704591051236e+02
6.325259999999999216e-01,1.219931890562589558e+02
6.385119999999999685e-01,1.272194891066645255e+02
6.444979999999999043e-01,1.544562707775855870e+02
6.504840000000000622e-01,2.426600032792063075e+02
6.564699999999999980e-01,3.844489332430753166e+02
6.624559999999999338e-01,4.441032480442412407e+02
6.684419999999999806e-01,3.357848176501555031e+02
6.744280000000000275e-01,1.789514245000777350e+02
6.804140000000000743e-01,9.258349669310612740e+01
6.864000000000000101e-01,6.947066033093217641e+01
1.021615000000000162e+00,4.000978859560502343e+01
1.027605000000000102e+00,4.033350654040371097e+01
1.033590000000000009e+00,4.261221919046845130e+01
1.039574999999999916e+00,4.738830336978346480e+01
1.045560000000000045e+00,5.244159573966021526e+01
1.051545000000000174e+00,5.332768727870544012e+01
1.057534999999999892e+00,4.825067071667822916e+01
1.063520000000000021e+00,4.037035459683752237e+01
1.069504999999999928e+00,3.388468765257730553e+01
1.075495000000000090e+00,3.027195981128712887e+01
1.081479999999999997e+00,2.867861279028713284e+01
1.087464999999999904e+00,2.792998342352703744e+01
1.093450000000000033e+00,2.744801594386200350e+01
1.099435000000000162e+00,2.714037877166868640e+01
1.105425000000000102e+00,2.722023479445203975e+01
1.111410000000000009e+00,2.808718503620927009e+01
1.117394999999999916e+00,2.987321457679648162e+01
1.123379999999999823e+00,3.175532029431892411e+01
1.129364999999999952e+00,3.222694142483240398e+01
1.135354999999999892e+00,3.072321709542830703e+01
1.141340000000000021e+00,2.855318673586792855e+01
1.147324999999999928e+00,2.771189603426003956e+01
1.153310000000000057e+00,2.899366888903663408e+01
1.159295000000000186e+00,3.115367936666124749e+01
1.165285000000000126e+00,3.191771730957959363e+01
1.171270000000000033e+00,3.021164122387368067e+01
1.177255000000000162e+00,2.714014680320234518e+01
1.183240000000000069e+00,2.448456694829081215e+01
1.189224999999999977e+00,2.289163114246861142e+01
1.195214999999999916e+00,2.189372385278218403e+01
1.201200000000000045e+00,2.104758881868537301e+01
1.207184999999999953e+00,2.035734436988145646e+01
1.213170000000000082e+00,1.993092301983766035e+01
1.219154999999999989e+00,1.976284171460011763e+01
1.225145000000000151e+00,1.977240233905804700e+01
1.237115000000000187e+00,2.273666292009361811e+01
1.243100000000000094e+00,2.483012091810662980e+01
1.249085000000000001e+00,3.195635725714995701e+01
1.255075000000000163e+00,4.810247113228038529e+01
1.261060000000000070e+00,7.313694738885791935e+01
1.267044999999999977e+00,9.740402755320167216e+01
1.273030000000000106e+00,1.056766724001668507e+02
1.279015000000000013e+00,9.125094987239255317e+01
1.285004999999999953e+00,6.305261324825494995e+01
1.290990000000000082e+00,3.627636056523034824e+01
1.296974999999999989e+00,1.935280812452715793e+01
1.302959999999999896e+00,1.165918713065018864e+01
1.308945000000000025e+00,9.030234377575544258e+00
1.314935000000000187e+00,8.306265535925692944e+00
1.320920000000000094e+00,8.140259246798626336e+00
1.326905000000000001e+00,8.247785150566855350e+00
1.332889999999999908e+00,8.899176983463346957e+00
1.338874999999999815e+00,1.079142418406563664e+01
1.344864999999999977e+00,1.468650938681617646e+01
1.350850000000000106e+00,2.033131791243290110e+01
1.356835000000000013e+00,2.554093692301808005e+01
1.362819999999999920e+00,2.721783517939832819e+01
1.368804999999999827e+00,2.411347159504041215e+01
1.374794999999999989e+00,1.806997832262145920e+01
1.380779999999999896e+00,1.220308249573325199e+01
1.386765000000000025e+00,8.379522046319184625e+00
1.392749999999999932e+00,6.632824174200337097e+00
1.398734999999999840e+00,6.137917575449852947e+00
2.063184999999999825e+00,6.989583126568627014e-01
2.069174999999999986e+00,7.090974837144280452e-01
2.075159999999999894e+00,7.481000665485981749e-01
2.081144999999999801e+00,8.379665741608246510e-01
2.087129999999999708e+00,9.976469426882494940e-01
2.093115000000000059e+00,1.224309883793434306e+00
2.099105000000000221e+00,1.476424316782177559e+00
2.105090000000000128e+00,1.676769738063040416e+00
2.111075000000000035e+00,1.747950306762716011e+00
2.117059999999999942e+00,1.657583853308045807e+00
2.123045000000000293e+00,1.441342174109052632e+00
2.129035000000000011e+00,1.185416868272561652e+00
2.135019999999999918e+00,9.908892070637149718e-01
2.141004999999999825e+00,9.531061152815442084e-01
2.146990000000000176e+00,1.171672748611220616e+00
2.152975000000000083e+00,1.756732587496848463e+00
2.158964999999999801e+00,2.787637234071913994e+00
2.164950000000000152e+00,4.209332086451435195e+00
2.170935000000000059e+00,5.748814502846048669e+00
2.176919999999999966e+00,6.946888978706440732e+00
2.182904999999999873e+00,7.359977162315124666e+00
2.188895000000000035e+00,6.812442162824449809e+00
2.194879999999999942e+00,5.507316160374395864e+00
2.200865000000000293e+00,3.896170532778464590e+00
2.206850000000000200e+00,2.425970836543505094e+00
2.212834999999999663e+00,1.348504267698628967e+00
2.218824999999999825e+00,6.919255499430072565e-01
2.224810000000000176e+00,3.530426034830519422e-01
2.230795000000000083e+00,2.009052207811604096e-01
