5.786519999999999442e-01,1.600793737645995407e+03
5.846379999999999910e-01,1.641022404132207384e+03
5.906239999999999268e-01,1.688842199801797960e+03
5.966100000000000847e-01,1.737682252127166976e+03
6.025960000000000205e-01,1.760774613834940055e+03
6.085819999999999563e-01,1.771420262090638062e+03
6.145680000000000032e-01,1.806801193842912653e+03
6.205540000000000500e-01,1.848418909936072623e+03
6.265399999999999858e-01,1.870378309496033125e+03
6.325259999999999216e-01,1.889719834402143761e+03
6.385119999999999685e-01,1.941531806939397029e+03
6.444979999999999043e-01,2.111110172029024397e+03
6.504840000000000622e-01,2.581441502770946499e+03
6.564699999999999980e-01,3.270900052298510218e+03
6.624559999999999338e-01,3.450066377352472045e+03
6.684419999999999806e-01,2.788999617949739331e+03
6.744280000000000275e-01,1.985623651079448109e+03
6.804140000000000743e-01,1.586000023257469138e+03
6.864000000000000101e-01,1.511191647660589297e+03
1.021615000000000162e+00,9.574542383296015942e+02
1.027605000000000102e+00,1.012201815535188530e+03
1.033590000000000009e+00,1.170387023652381231e+03
1.039574999999999916e+00,1.465309791884188144e+03
1.045560000000000045e+00,1.789327589448951130e+03
1.051545000000000174e+00,1.909614512999988619e+03
1.057534999999999892e+00,1.711648450994527138e+03
1.063520000000000021e+00,1.344160629802766152e+03
1.069504999999999928e+00,1.033803961527329420e+03
1.075495000000000090e+00,8.695524199647595651e+02
1.081479999999999997e+00,8.104154422249098388e+02
1.087464999999999904e+00,7.947292027655554421e+02
1.093450000000000033e+00,7.915409645720100116e+02
1.099435000000000162e+00,7.946501737830167258e+02
1.105425000000000102e+00,8.116924578348033492e+02
1.111410000000000009e+00,8.580988741865354541e+02
1.117394999999999916e+00,9.403874704052994957e+02
1.123379999999999823e+00,1.030201873909199549e+03
1.129364999999999952e+00,1.070143527193555201e+03
1.135354999999999892e+00,1.029783041723082988e+03
1.141340000000000021e+00,9.443022308389458885e+02
1.147324999999999928e+00,8.761412220934699917e+02
1.153310000000000057e+00,8.522941475392128723e+02
1.159295000000000186e+00,8.497158514776682523e+02
1.165285000000000126e+00,8.318884233749406576e+02
1.171270000000000033e+00,7.910223970933727742e+02
1.177255000000000162e+00,7.475330723604414516e+02
1.183240000000000069e+00,7.198696089178080229e+02
1.189224999999999977e+00,7.091437114790753640e+02
1.195214999999999916e+00,7.048931425235192592e+02
1.201200000000000045e+00,6.980332966686333975e+02
1.207184999999999953e+00,6.878748210641338119e+02
1.213170000000000082e+00,6.785767679044631677e+02
1.219154999999999989e+00,6.727824467276691394e+02
1.225145000000000151e+00,6.700571296860646271e+02
1.237115000000000187e+00,6.392960907123068637e+02
1.243100000000000094e+00,6.481335145504441471e+02
1.249085000000000001e+00,6.817469516721208720e+02
1.255075000000000163e+00,7.597587284947646822e+02
1.261060000000000070e+00,8.811133807360380388e+02
1.267044999999999977e+00,9.973379509171420523e+02
1.273030000000000106e+00,1.033014211654023939e+03
1.279015000000000013e+00,9.562243752757397033e+02
1.285004999999999953e+00,8.124092225942329151e+02
1.290990000000000082e+00,6.767342805958584222e+02
1.296974999999999989e+00,5.902452986778788500e+02
1.302959999999999896e+00,5.494532070773365149e+02
1.308945000000000025e+00,5.336371242185089159e+02
1.314935000000000187e+00,5.271866563633137730e+02
1.320920000000000094e+00,5.237038848010730590e+02
1.326905000000000001e+00,5.228827122885422796e+02
1.332889999999999908e+00,5.293667839385338993e+02
1.338874999999999815e+00,5.533012646504063241e+02
1.344864999999999977e+00,6.060412162465346455e+02
1.350850000000000106e+00,6.854946646850260095e+02
1.356835000000000013e+00,7.627237046748955436e+02
1.362819999999999920e+00,7.934792040966243576e+02
1.368804999999999827e+00,7.556695240107057998e+02
1.374794999999999989e+00,6.713090332058425247e+02
1.380779999999999896e+00,5.848155949835664842e+02
1.386765000000000025e+00,5.250786051399215921e+02
1.392749999999999932e+00,4.940892680135981436e+02
1.398734999999999840e+00,4.805426544599372392e+02
2.063184999999999825e+00,1.006963091605354634e+02
2.069174999999999986e+00,1.003308988559260229e+02
2.075159999999999894e+00,1.016017315739338329e+02
2.081144999999999801e+00,1.057630862836261372e+02
2.087129999999999708e+00,1.138960040948912535e+02
2.093115000000000059e+00,1.258390160906672435e+02
2.099105000000000221e+00,1.392224123715371888e+02
2.105090000000000128e+00,1.496448723724630554e+02
2.111075000000000035e+00,1.527022775993096673e+02
2.117059999999999942e+00,1.466021938611090718e+02
2.123045000000000293e+00,1.335942621126096412e+02
2.129035000000000011e+00,1.193047614736020847e+02
2.135019999999999918e+00,1.114519396876767985e+02
2.141004999999999825e+00,1.198849742508161427e+02
2.146990000000000176e+00,1.582168109874148172e+02
2.152975000000000083e+00,2.433150602127439015e+02
2.158964999999999801e+00,3.880341095786990309e+02
2.164950000000000152e+00,5.860486650306671663e+02
2.170935000000000059e+00,8.001685488920525131e+02
2.176919999999999966e+00,9.669052177794950467e+02
2.182904999999999873e+00,1.024651884381145919e+03
2.188895000000000035e+00,9.488662461462949977e+02
2.194879999999999942e+00,7.676133108901815376e+02
2.200865000000000293e+00,5.436031092579378310e+02
2.206850000000000200e+00,3.390075127504525767e+02
2.212834999999999663e+00,1.888992239484025504e+02
2.218824999999999825e+00,9.724372719174436952e+01
2.224810000000000176e+00,4.972218148470683019e+01
2.230795000000000083e+00,2.814091737609501109e+01
