,CT,r,d,h,Multiplet_no,Peak_no,Measurement_time,mean_A_meas,sigma_A_meas,mean_d_A_meas,sigma_d_A_meas,d_A_rel_meas,d_d_A_rel_meas,TOTAL_count_rate_above_1keV,d_TOTAL_count_rate_above_1keV
41,0.3,14.0,20.0,1.0,0,1,600.0,350751.75963606813,198229.04132001288,10833.838260767048,602.2349296466871,1070342525.5301495,33155282029.347244,1425382.7862289257,4117.6603909553605
42,0.3,14.0,20.0,1.0,0,2,600.0,942798.4694412259,234904.9591286622,7630.611457430193,185.39519012516953,0.008699355214272241,0.0026740561143036106,1425382.7862289257,4117.6603909553605
50,0.3,14.0,20.0,1.0,1,0,600.0,3544825.62469318,177351.4917016185,6186.4423412448,38.61783486537161,0.0017494030553776266,8.480356759278681e-05,1425382.7862289257,4117.6603909553605
51,0.3,14.0,20.0,1.0,1,1,600.0,1402689.3363380362,187028.2438770171,7729.33014145429,84.38695145129184,0.005605773467655682,0.0007351665047712316,1425382.7862289257,4117.6603909553605
52,0.3,14.0,20.0,1.0,1,2,600.0,549036.0094748561,132589.54459130092,10648.889070263014,109.06733877448563,0.020708169105409856,0.006788959055877903,1425382.7862289257,4117.6603909553605
53,0.3,14.0,20.0,1.0,1,3,600.0,429947.91654156207,126282.93049231234,10537.7211054312,213.26851433493357,0.027104079600059422,0.01207256287947207,1425382.7862289257,4117.6603909553605
60,0.3,14.0,20.0,1.0,2,0,600.0,1609784.077342739,126699.49676875662,5611.580679655408,69.04364646366211,0.0035071273216952968,0.00027521776425729175,1425382.7862289257,4117.6603909553605
61,0.3,14.0,20.0,1.0,2,1,600.0,1390036.7188614197,108527.87670726833,5514.671559981013,122.46843014929823,0.00399191618523233,0.0003321463897766481,1425382.7862289257,4117.6603909553605
70,0.3,14.0,20.0,1.0,3,0,600.0,455598.23836019967,63386.21633861713,3149.8070734901626,109.3086262061734,0.007051711999448129,0.0010746225668810466,1425382.7862289257,4117.6603909553605
71,0.3,14.0,20.0,1.0,3,1,600.0,11124777.48518566,266271.3152714586,5191.691178348176,166.00766512916448,0.000466910220570627,1.746938052552402e-05,1425382.7862289257,4117.6603909553605
80,0.3,14.0,40.0,0.5,0,0,600.0,7302.351471827593,7141.052561207995,1951.6734384492213,505.0246307188424,6.3242714953366916e+29,1.9989100414171019e+31,93301.62969216659,223.05058807300654
81,0.3,14.0,40.0,0.5,0,1,600.0,711.1508297743283,3617.553483813004,2219.2908702493423,497.11671766251857,5.3480634787437884e+23,1.6891143660039515e+25,93301.62969216659,223.05058807300654
82,0.3,14.0,40.0,0.5,0,2,600.0,99517.97029705101,18125.230639160905,1823.516789314101,61.82009958703595,0.01904184710077974,0.004272691883382811,93301.62969216659,223.05058807300654
90,0.3,14.0,40.0,0.5,1,0,600.0,293756.7597026111,16635.611701740334,1603.3266035664133,8.502666930030623,0.005474740762422437,0.0002975015837463531,93301.62969216659,223.05058807300654
91,0.3,14.0,40.0,0.5,1,1,600.0,94706.58867475754,15303.206507915198,1971.48195859743,10.479819924518614,0.021409802647884085,0.0038273590598476687,93301.62969216659,223.05058807300654
92,0.3,14.0,40.0,0.5,1,2,600.0,69472.86094846285,13818.962794115392,2721.5577459608803,16.54792460385596,0.041084997024455526,0.01053099686865352,93301.62969216659,223.05058807300654
93,0.3,14.0,40.0,0.5,1,3,600.0,38295.504699349,10739.77705835278,2695.495656284072,28.234515962354475,0.07936484711529272,0.053166160281812924,93301.62969216659,223.05058807300654
100,0.3,14.0,40.0,0.5,2,0,600.0,125139.69699271633,12326.580442067885,1447.4670787274702,7.197253596710443,0.011679632151490843,0.0011594053362907453,93301.62969216659,223.05058807300654
101,0.3,14.0,40.0,0.5,2,1,600.0,135790.63182494548,12434.03953037673,1434.822159681913,9.271268003089016,0.01065233760682925,0.0009486895047238898,93301.62969216659,223.05058807300654
110,0.3,14.0,40.0,0.5,3,0,600.0,43194.341211596264,4827.53171551505,847.9443605099511,8.9284972121629,0.0198681567430542,0.0021610269752539613,93301.62969216659,223.05058807300654
111,0.3,14.0,40.0,0.5,3,1,600.0,746452.029309113,18453.8067613024,1359.9808575829566,14.46280880077924,0.0018226535159999529,3.14958850858438e-05,93301.62969216659,223.05058807300654
120,0.3,14.0,40.0,1.0,0,0,600.0,2414.11957136779,9182.059654633167,4080.750310250588,1057.0938737326665,9294241794.357622,289017702338.3693,379539.54072456126,733.2823850953799
121,0.3,14.0,40.0,1.0,0,1,600.0,31046.059400992548,24968.017464778994,5521.169829586033,326.2479094056256,3.86623910002072e+18,1.222000690505064e+20,379539.54072456126,733.2823850953799
122,0.3,14.0,40.0,1.0,0,2,600.0,369674.70769390196,39715.57247165222,3627.830394446128,118.03461395713994,0.009991083316311187,0.0017879609199391343,379539.54072456126,733.2823850953799
130,0.3,14.0,40.0,1.0,1,0,600.0,1247839.1893748578,43583.783066203934,3229.5016811635846,13.68837627830101,0.0025910147891583476,8.467088437171497e-05,379539.54072456126,733.2823850953799
131,0.3,14.0,40.0,1.0,1,1,600.0,394379.019181982,34370.06890876803,3944.8584094421285,15.53203134016593,0.010079014971230387,0.0008881654162122894,379539.54072456126,733.2823850953799
132,0.3,14.0,40.0,1.0,1,2,600.0,238408.7863363064,34618.40325828108,5471.43049343818,19.595171612782124,0.023482311310843735,0.0038550345901632497,379539.54072456126,733.2823850953799
133,0.3,14.0,40.0,1.0,1,3,600.0,177685.16610400827,36615.07460245018,5466.038502056816,20.771597221049962,0.032459807938032034,0.00948922959286891,379539.54072456126,733.2823850953799
140,0.3,14.0,40.0,1.0,2,0,600.0,531012.8268095768,40909.76870489464,2924.982778285307,13.81295484370825,0.00554022805557409,0.00041744049162418254,379539.54072456126,733.2823850953799
141,0.3,14.0,40.0,1.0,2,1,600.0,503179.11819609476,40497.07996453985,2874.6240958199746,43.01854644534533,0.00574789959985355,0.000444645320344184,379539.54072456126,733.2823850953799
150,0.3,14.0,40.0,1.0,3,0,600.0,197064.46796907156,21046.35023596792,1705.584902366769,38.16471266798749,0.008746071308088023,0.0008828592364153122,379539.54072456126,733.2823850953799
151,0.3,14.0,40.0,1.0,3,1,600.0,3024806.6148680914,73459.69862751041,2729.144947295278,65.0214547758202,0.0009026205224509522,2.4887969354269963e-05,379539.54072456126,733.2823850953799
160,0.3,14.0,60.0,0.5,0,0,600.0,8212.653836703857,6144.395880416428,2077.4434684475705,353.35366176474855,2.1881561894489458e+67,6.9160967905523205e+68,43199.56924724681,110.05011687403865
161,0.3,14.0,60.0,0.5,0,1,600.0,8621.051063186493,7040.546529334967,1832.3618584504757,176.07801783353634,4.0062034366362803e+18,1.2662354385654871e+20,43199.56924724681,110.05011687403865
162,0.3,14.0,60.0,0.5,0,2,600.0,31194.388380792578,7579.725797079259,1313.656264506253,38.433920093265954,0.04517769552862879,0.013933614717214736,43199.56924724681,110.05011687403865
170,0.3,14.0,60.0,0.5,1,0,600.0,151757.70287526524,9367.327850038333,1094.0631034168168,7.350569049861188,0.007234956060688991,0.0004188839357968777,43199.56924724681,110.05011687403865
171,0.3,14.0,60.0,0.5,1,1,600.0,55213.49911637904,9133.06116962418,1332.6683194944344,11.217276525089897,0.024835925884454494,0.004377466633478229,43199.56924724681,110.05011687403865
172,0.3,14.0,60.0,0.5,1,2,600.0,40028.44866781495,6866.945596052596,1840.6475357758036,29.900419782679446,0.047488541035707016,0.009182185971112266,43199.56924724681,110.05011687403865
173,0.3,14.0,60.0,0.5,1,3,600.0,12817.121758334197,5878.867808329525,1829.5026235855591,31.47836767268146,370301430118.25433,10329483480554.654,43199.56924724681,110.05011687403865
180,0.3,14.0,60.0,0.5,2,0,600.0,54136.56850398552,5340.15709100459,983.4667178775765,4.102606073527966,0.01834331381901552,0.001813171472574953,43199.56924724681,110.05011687403865
181,0.3,14.0,60.0,0.5,2,1,600.0,54413.782818024425,4905.281961037582,968.8124155852713,6.76498181209264,0.01794693129284391,0.0015957179054055012,43199.56924724681,110.05011687403865
190,0.3,14.0,60.0,0.5,3,0,600.0,19637.099327743017,2405.7629945899816,578.3691561205105,6.347848334298946,0.029871282658729712,0.0034712656734584213,43199.56924724681,110.05011687403865
191,0.3,14.0,60.0,0.5,3,1,600.0,369835.6431829224,8971.997086507352,946.1476387265163,8.592047381761734,0.0025592713680391544,4.12208239000431e-05,43199.56924724681,110.05011687403865
200,0.3,14.0,60.0,1.0,0,0,600.0,91.80125955667798,983.6109697774443,2665.0904237463083,651.430656044593,215011334959.10593,6335097717889.948,175190.975118134,694.6864301726956
201,0.3,14.0,60.0,1.0,0,1,600.0,24054.677113571262,8587.4839336908,3758.5972393886427,197.88326366949897,95202038.52559724,2830638204.0179877,175190.975118134,694.6864301726956
202,0.3,14.0,60.0,1.0,0,2,600.0,239074.64805120157,15577.817404179334,2470.1903179511937,65.59559560139573,0.010394390890572045,0.0010109534007772805,175190.975118134,694.6864301726956
210,0.3,14.0,60.0,1.0,1,0,600.0,565486.563925271,17875.368791480898,2188.504922181926,9.368734013775814,0.0038737851814995127,0.00011673936117949759,175190.975118134,694.6864301726956
211,0.3,14.0,60.0,1.0,1,1,600.0,200566.8901857022,19780.183174473084,2660.778275301234,11.466069533567941,0.013405739763258168,0.0014362268036855596,175190.975118134,694.6864301726956
212,0.3,14.0,60.0,1.0,1,2,600.0,115575.48565885803,17673.585427396407,3692.258530304959,14.762562819560156,0.03282279754313101,0.006003932326942926,175190.975118134,694.6864301726956
213,0.3,14.0,60.0,1.0,1,3,600.0,66315.35816478312,16375.95224553202,3679.7036240442267,14.678410625637067,29299.111490086598,926053.875418405,175190.975118134,694.6864301726956
220,0.3,14.0,60.0,1.0,2,0,600.0,261561.11549383972,18700.86611750325,1986.0244256582587,8.49538755547772,0.00763060705750399,0.0005299001421347224,175190.975118134,694.6864301726956
221,0.3,14.0,60.0,1.0,2,1,600.0,183100.18963996653,17286.434438442575,1937.5899909613245,8.420272293631522,0.010675738478332019,0.0010031203491627965,175190.975118134,694.6864301726956
230,0.3,14.0,60.0,1.0,3,0,600.0,78815.7153640863,9177.751563938815,1151.6314869273926,14.423935251270228,0.01479924218215083,0.0016394308805421373,175190.975118134,694.6864301726956
231,0.3,14.0,60.0,1.0,3,1,600.0,1375427.5109943242,34439.19710693295,1848.2319542695056,25.366064298769686,0.0013443258440021958,2.7144471938343283e-05,175190.975118134,694.6864301726956
